,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Google_Index,WHOIS_Domain,DNS_Record,Registration_Length,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
6371,0,0,0,0,0,0,0,0,0,0,0,248,2,1,0
8347,0,0,1,0,0,0,0,0,1,0,0,232,4,2,0
5504,0,0,0,0,0,0,0,0,0,0,0,1370,2,0,0
6262,0,0,0,0,0,0,2,0,1,0,0,83,2,0,0
10221,0,0,0,1,1,0,0,0,1,0,0,291,3,2,0
9961,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
8495,0,0,0,0,0,0,1,0,1,0,0,230,1,0,0
6643,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2534,0,0,0,0,1,0,4,0,0,0,0,2185,1,7,0
4121,1,0,1,0,0,0,0,0,1,0,0,228,4,0,0
99,0,0,0,0,0,0,1,0,0,0,0,381,1,0,0
5462,0,0,0,0,0,0,1,0,1,0,0,859,1,2,0
7039,0,0,0,0,0,0,1,0,1,0,0,122,2,0,0
10721,1,0,0,0,1,0,3,0,1,0,0,201,3,4,2
775,0,0,0,0,0,0,2,0,1,0,0,81,1,0,0
3002,0,0,0,0,0,0,0,0,1,0,0,94,2,0,0
1641,1,0,0,0,0,0,3,0,0,0,0,150,3,0,0
703,0,1,0,0,1,0,3,0,0,0,0,482,2,6,0
8678,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0
7748,0,0,0,0,0,0,0,0,0,0,0,68,2,0,0
9352,0,0,0,0,1,0,2,0,1,0,0,491,4,0,2
10989,0,0,0,0,1,0,4,0,0,0,0,1292,2,0,1
1724,0,1,0,0,1,0,4,0,1,0,0,159,3,2,0
10508,0,1,0,0,1,0,2,0,1,0,0,903,2,1,0
8604,0,0,0,0,1,0,2,0,0,0,0,485,2,10,0
2912,1,0,0,0,1,0,3,0,1,0,0,326,3,0,2
9081,0,0,0,0,0,0,0,0,1,0,0,1048,2,0,2
3379,0,0,0,0,0,0,1,0,0,0,0,181,1,0,0
6546,0,0,0,0,1,0,3,0,1,0,0,172,2,1,0
10126,0,0,0,0,0,0,1,0,1,0,0,184,1,0,0
5773,0,0,1,0,1,0,1,0,1,0,0,230,5,2,0
4371,1,1,0,0,1,0,7,0,1,0,0,146,2,1,0
4862,0,0,0,0,1,0,3,0,1,0,0,84,3,1,1
1170,0,0,0,0,0,0,1,0,1,0,0,789,6,0,0
1494,0,0,0,0,1,0,2,0,0,0,0,517,3,1,0
7525,0,0,0,0,0,0,3,0,1,0,0,824,2,0,0
2253,0,1,0,0,1,0,3,0,1,1,0,0,3,2,0
322,0,1,1,0,1,0,5,0,1,0,0,382,2,2,5
6104,0,1,0,0,0,0,1,0,1,0,0,2808,2,1,0
313,0,0,0,0,1,0,1,0,0,0,0,195,3,4,0
4091,0,0,1,0,0,0,0,0,1,0,0,124,2,0,0
6016,0,0,0,0,1,0,2,0,1,0,0,1374,3,0,0
7052,0,0,1,0,0,0,2,0,0,0,0,183,3,0,0
8178,0,1,0,0,1,0,4,0,0,0,0,2073,3,1,1
8357,1,0,0,0,1,0,3,0,0,0,0,63,2,2,0
8342,0,0,0,0,0,0,0,0,0,0,0,193,3,0,0
10770,1,0,0,0,1,0,2,0,0,0,0,270,3,0,2
9601,0,0,0,0,0,0,2,0,0,0,0,604,1,0,0
6571,1,0,0,0,1,0,3,0,1,0,0,87,1,0,0
9963,0,0,0,0,0,0,1,0,0,0,0,205,2,0,1
5116,1,0,0,0,1,0,3,0,1,0,0,76,1,0,0
7736,1,1,0,0,0,0,3,0,0,0,0,117,1,1,0
7194,1,0,0,0,1,0,2,0,1,0,0,14,4,0,2
4742,1,0,0,0,1,0,1,0,1,0,0,89,1,4,4
9336,0,0,0,0,0,0,2,0,1,0,0,2975,2,0,0
9363,0,0,0,0,1,0,1,0,1,0,0,948,3,2,0
4941,0,0,0,0,1,0,1,0,0,0,0,289,3,2,0
9654,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
2838,0,0,1,0,0,0,1,0,1,0,0,228,5,0,0
591,0,0,0,0,0,0,1,0,0,0,0,53,1,0,0
7564,0,0,0,0,1,0,2,0,1,0,0,0,2,1,0
5716,0,0,0,0,0,0,0,0,0,0,0,272,2,0,0
7876,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
1668,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
3393,0,0,0,0,1,0,3,0,0,0,0,1931,3,0,0
4766,0,0,0,0,0,0,1,0,0,0,0,182,1,0,1
10781,0,0,0,0,0,0,1,0,0,0,0,956,2,0,0
5939,0,0,0,0,1,0,5,0,0,0,0,70,2,5,0
11108,0,0,0,0,1,0,4,0,1,0,0,3421,4,0,0
1812,0,0,0,0,0,0,0,0,0,0,0,225,2,0,0
3444,1,0,0,0,1,0,1,0,1,0,0,274,3,1,1
456,0,0,0,0,0,0,1,0,0,0,0,451,2,0,0
11191,0,0,0,0,0,0,0,0,0,0,0,863,2,0,0
10913,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
4554,0,0,0,0,1,0,4,0,0,0,0,2975,2,2,0
5675,0,0,0,0,0,0,0,0,0,0,0,581,2,0,0
259,0,0,0,0,0,0,0,0,1,0,0,356,2,0,0
4846,0,0,0,0,1,0,2,0,1,0,0,103,2,3,0
7445,0,0,0,0,1,0,1,0,1,0,0,357,4,0,0
1911,0,0,1,0,1,0,3,0,1,0,0,3437,3,10,0
6655,0,0,0,0,0,0,0,0,0,0,0,224,2,0,0
997,1,1,1,0,1,0,5,0,1,0,0,382,3,1,4
1216,0,0,0,0,1,0,4,0,0,0,0,270,1,7,0
1831,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0
1212,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
7183,0,0,0,0,0,0,1,0,0,0,0,1404,3,1,0
7717,0,0,0,0,0,0,0,0,1,0,0,2479,2,0,0
1088,0,0,0,0,1,0,1,0,0,0,0,359,2,4,0
8774,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
5694,0,0,1,0,0,0,0,0,0,0,0,374,2,0,0
9555,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0
4384,0,0,0,0,1,0,4,0,1,0,0,1486,2,4,0
7519,0,0,0,0,0,0,1,0,0,0,0,452,2,0,0
6145,0,0,0,0,1,0,4,0,1,0,0,51,3,0,0
2793,0,1,0,0,1,0,3,0,0,0,0,3467,2,3,0
2037,0,0,0,0,1,0,3,0,0,0,0,646,2,10,0
5582,0,0,0,0,1,0,3,0,0,0,0,593,1,10,0
6769,1,0,0,0,1,0,4,0,0,0,0,191,3,7,0
9554,0,0,0,0,0,0,0,0,0,0,0,130,2,0,0
4185,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0
3517,1,1,0,0,1,0,8,0,1,0,0,144,3,1,0
1419,0,1,0,0,1,0,4,0,1,0,0,527,3,1,0
6711,0,0,1,0,1,0,1,0,1,0,0,217,5,0,0
6222,0,0,0,0,0,0,0,0,0,0,0,202,2,0,0
9675,0,0,0,0,1,0,1,0,1,0,0,84,3,2,0
2392,0,1,0,0,0,0,3,0,1,0,0,121,3,1,0
6735,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0
7321,0,0,0,0,0,0,2,0,0,0,0,604,3,0,0
3904,0,0,0,0,0,0,4,0,1,0,0,148,2,0,0
11409,0,1,0,0,0,0,0,0,1,0,0,202,2,1,0
2481,0,0,0,0,1,0,4,0,1,0,0,339,4,0,0
6081,1,0,0,0,1,0,8,0,1,0,0,10,2,0,0
2393,0,0,0,0,0,0,2,0,0,0,0,3442,2,0,0
8641,0,0,0,0,0,0,2,0,1,0,0,323,2,0,0
4881,0,0,0,0,1,0,4,0,0,0,0,222,2,0,0
1265,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
10819,0,0,0,0,0,0,5,0,1,0,0,18,2,0,0
9388,0,0,0,0,0,0,1,0,0,0,0,123,2,0,0
8526,0,1,0,0,0,0,3,0,0,0,0,3443,2,2,0
2611,0,0,1,0,1,0,4,0,1,0,0,228,7,2,0
7033,0,0,0,0,0,0,0,0,1,0,1,2251,2,0,0
1743,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0
5657,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
4998,0,0,0,0,0,0,0,0,1,0,0,644,2,0,0
7486,1,1,0,0,1,0,1,0,1,0,0,18,3,1,0
9350,1,1,0,0,1,0,2,0,1,0,0,25,4,1,0
7500,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
5131,0,0,0,0,0,0,0,0,1,0,1,317,2,0,0
5904,0,0,0,0,0,0,2,0,1,0,0,2,2,0,0
11227,0,0,0,0,1,0,4,0,1,0,0,79,2,0,0
6911,0,0,0,0,1,1,0,0,0,0,0,371,7,0,0
5533,0,0,0,0,1,0,5,0,1,0,0,354,2,4,1
10030,1,0,0,0,0,0,2,0,1,0,0,42,3,0,0
9035,0,0,0,1,1,0,2,0,1,0,0,0,3,0,1
4193,0,0,0,1,1,0,5,0,0,1,0,0,4,0,0
10481,1,1,0,0,1,0,2,0,1,0,0,14,4,1,2
8032,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0
1057,0,0,0,0,0,0,2,0,0,0,0,905,2,0,2
1028,0,0,0,0,0,0,0,0,0,0,0,72,2,0,0
2996,0,0,0,0,0,0,0,0,0,0,0,388,2,0,0
4039,0,0,0,0,0,0,0,0,0,0,0,1048,2,0,0
470,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
8422,0,0,0,0,0,0,2,0,1,0,0,292,2,0,0
9516,1,0,0,0,0,0,2,0,1,1,1,0,3,0,1
8030,0,0,1,0,1,0,0,0,1,0,0,228,4,0,0
2379,0,0,0,0,1,0,4,0,0,0,0,14,3,0,2
9617,0,0,0,0,0,0,1,0,0,0,0,2506,2,0,0
8296,1,0,1,0,1,0,0,0,1,0,0,217,4,2,0
5607,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
5946,0,0,0,0,0,0,2,0,0,0,0,902,2,0,0
10702,0,0,0,0,0,0,0,0,0,0,0,563,2,0,0
2616,0,0,0,0,1,0,1,0,0,0,0,175,5,4,0
1793,0,1,0,0,1,0,6,0,1,0,0,256,2,1,1
4407,0,0,0,0,0,0,1,0,1,0,0,123,3,0,0
2632,0,0,0,0,1,0,2,0,1,0,0,600,2,0,1
8441,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
171,0,0,0,0,1,0,2,0,0,0,0,904,2,0,5
9209,0,0,0,0,0,0,0,0,1,0,0,645,2,0,0
1619,0,0,0,0,0,0,0,0,0,0,0,254,2,0,0
7190,0,0,0,0,0,0,0,0,0,0,0,127,2,0,0
131,0,0,0,0,0,0,0,0,0,0,0,246,2,1,0
10828,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
2539,0,1,1,0,1,0,5,0,1,0,0,381,2,2,2
1950,0,0,0,0,0,0,2,0,0,0,0,1944,1,0,0
6366,0,0,0,0,1,0,4,0,1,0,0,787,2,0,0
7070,0,0,0,0,1,0,1,0,0,0,0,74,3,6,0
8046,0,0,1,0,0,0,0,0,0,0,0,372,2,0,0
2530,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
3669,0,0,0,0,0,0,0,0,0,0,0,1496,2,0,0
2132,0,0,0,0,0,0,3,0,1,0,0,148,3,0,0
7874,0,1,0,0,0,0,2,0,1,0,0,119,3,1,0
4927,0,0,0,0,0,0,2,0,0,0,0,902,2,2,0
10457,1,0,0,1,1,0,2,0,1,0,0,283,6,6,0
4465,1,0,0,0,0,0,3,0,1,0,0,212,2,0,0
125,0,0,0,0,0,0,0,0,0,0,0,418,2,0,0
7223,0,1,0,0,0,0,1,0,0,0,0,269,1,1,0
6647,0,1,0,0,0,0,0,0,1,0,0,354,1,1,0
7676,0,0,0,0,1,0,4,0,1,0,0,1828,2,1,0
675,0,0,0,0,0,0,3,0,1,0,0,128,1,0,0
6916,0,0,0,0,1,0,2,0,1,0,0,305,2,0,0
2467,0,1,1,0,1,0,5,0,1,0,0,382,2,1,5
1061,0,0,0,0,0,0,2,0,0,0,0,386,2,0,0
9592,0,0,0,0,0,0,1,0,1,0,1,254,4,0,0
9357,0,0,0,0,0,0,0,0,0,0,0,233,2,0,0
9999,0,0,1,0,0,0,1,0,1,0,0,291,2,0,0
3343,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
2125,0,0,0,0,1,0,2,0,1,0,0,13,3,5,0
798,0,0,0,0,0,0,2,0,1,0,0,37,2,1,0
6337,0,0,0,0,0,0,0,0,0,0,0,172,2,0,0
6716,0,0,1,1,1,0,1,0,1,0,0,217,5,0,0
8228,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0
3825,0,0,0,0,0,0,2,0,0,0,0,207,2,0,0
11300,0,0,0,0,0,0,3,0,1,0,0,157,3,0,0
10016,0,0,0,0,0,0,2,0,0,0,0,296,2,0,0
7009,0,0,0,0,0,0,3,0,1,0,0,117,3,0,1
2187,0,0,0,0,0,0,4,0,1,0,0,283,2,0,0
3046,0,0,0,0,1,0,2,0,1,0,0,861,2,7,0
1909,1,0,1,0,1,0,2,0,1,0,0,149,1,0,0
4372,0,0,0,0,1,0,2,0,1,0,0,1664,2,5,1
605,1,0,0,0,1,0,1,0,1,0,0,168,3,4,2
5140,0,0,1,0,0,0,0,0,0,0,0,358,2,0,0
9101,0,1,0,0,0,0,0,0,1,1,0,82,3,1,0
7246,0,0,1,0,0,0,1,0,1,0,0,228,4,0,0
9639,0,0,1,1,1,0,1,0,1,0,0,217,5,2,0
6275,0,0,0,0,0,0,0,0,0,0,0,1563,2,0,0
9864,0,1,0,0,1,0,2,0,0,0,0,1294,3,3,0
7104,0,0,0,0,0,0,0,0,0,0,0,361,2,0,0
3684,0,0,0,0,1,0,4,0,1,0,0,799,3,0,0
11299,0,1,0,0,1,0,5,0,1,0,0,1358,2,1,0
1936,0,0,0,0,1,0,1,0,0,0,0,362,2,16,0
7229,0,1,0,0,0,0,0,0,0,0,0,502,2,1,0
7312,1,0,0,0,1,0,7,0,1,0,0,1238,3,0,1
5778,0,0,0,0,0,0,0,0,0,0,0,164,2,0,0
9914,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
1857,0,1,0,0,1,0,1,0,0,0,0,2415,2,7,0
9237,0,0,0,0,0,0,0,0,0,0,0,112,2,0,0
6949,0,1,0,0,1,0,6,0,1,0,0,597,3,1,0
413,1,0,0,0,1,0,6,0,1,0,0,79,3,0,0
16,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
832,0,0,0,0,0,0,0,0,0,0,0,121,2,0,0
4077,0,0,0,0,0,0,2,0,1,0,0,400,1,0,0
3983,0,0,0,0,1,0,5,0,1,0,0,0,3,0,0
11308,0,0,0,0,1,0,3,0,1,0,0,1069,1,2,0
11298,0,1,0,0,0,0,1,0,0,0,0,295,3,1,0
4290,0,1,1,0,0,0,0,0,1,0,0,374,2,1,0
7962,0,0,0,0,0,0,0,0,0,0,0,199,2,0,0
7451,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0
6181,0,0,0,0,0,0,0,0,0,0,0,1436,2,0,0
1138,0,1,0,1,1,0,2,0,1,0,0,169,5,1,0
6918,0,1,0,1,1,0,7,0,1,0,0,140,3,1,3
6234,0,0,0,0,0,0,1,0,0,0,0,322,2,0,0
11023,1,0,0,0,1,0,3,0,1,0,0,0,2,3,1
5176,0,0,0,0,0,0,2,0,0,0,0,906,2,0,1
2858,0,0,0,0,0,0,0,0,0,0,0,333,2,0,0
3030,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
8473,0,1,0,0,0,0,1,0,0,0,0,1030,2,3,0
1449,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0
136,0,1,1,0,1,0,5,0,1,0,0,382,2,2,5
1067,0,1,0,0,1,0,3,0,1,0,0,151,3,1,0
11382,0,0,0,0,0,0,3,0,1,0,0,98,3,0,0
4923,0,0,0,0,1,0,4,0,1,0,0,488,1,0,1
7814,0,0,0,0,0,0,0,0,0,0,0,440,2,0,0
8828,0,1,0,0,1,0,3,0,1,0,0,308,2,1,0
2089,0,0,0,0,1,0,6,0,1,0,0,343,2,0,0
5049,0,0,0,0,0,0,0,0,1,0,0,131,2,0,0
5230,0,0,0,0,0,0,3,0,1,0,0,125,2,0,0
437,1,1,0,0,1,0,2,0,1,0,0,25,5,1,2
4940,0,1,0,0,1,0,7,0,1,0,0,120,2,2,2
4548,0,0,0,0,1,1,0,0,1,0,0,360,9,0,0
6646,0,0,0,0,0,0,3,0,0,1,0,0,4,0,0
8663,0,0,0,0,0,0,0,0,1,0,0,258,2,0,0
5120,0,0,0,0,1,0,4,0,1,0,0,63,1,0,1
10964,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
2178,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
7604,0,0,0,0,0,0,0,0,1,0,0,644,2,0,0
9369,0,0,0,0,1,0,1,0,0,0,0,2509,2,0,0
2486,1,0,1,0,1,0,0,0,1,0,0,227,4,0,0
2320,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
10042,0,1,0,0,0,0,2,0,1,0,0,338,1,1,0
2961,0,1,0,0,1,0,1,0,1,0,0,229,3,7,0
1316,0,0,0,0,0,0,4,0,1,0,0,313,2,0,1
10437,1,0,0,0,1,0,2,0,1,0,0,301,4,0,0
7465,1,0,0,0,0,0,0,0,1,0,0,1049,3,0,0
9466,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0
4180,1,0,0,0,1,0,2,0,1,0,0,0,3,0,0
4140,0,0,0,0,0,0,0,0,0,0,0,1051,2,0,0
8048,0,1,1,0,0,0,0,0,0,0,0,371,2,1,0
4240,0,0,0,0,1,0,1,0,1,0,0,263,5,26,1
4710,0,1,0,0,1,0,4,0,0,0,0,320,1,10,0
10851,0,0,1,0,1,0,4,0,1,0,0,228,4,0,3
5761,0,0,0,0,0,0,0,0,0,0,0,96,1,0,0
4173,0,0,0,0,0,0,1,0,1,0,0,122,2,0,0
8648,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
3448,0,0,0,0,1,0,4,0,0,0,0,622,3,6,0
8144,0,0,0,0,1,0,1,0,0,0,0,1769,2,3,0
5981,0,0,0,0,0,0,4,0,1,0,0,1829,2,0,0
2871,0,0,0,0,0,0,4,0,1,1,0,0,3,0,0
1782,1,1,0,0,1,0,4,0,1,0,0,199,14,1,0
369,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0
2581,0,0,0,0,0,0,0,0,0,0,0,314,3,0,0
5018,1,1,1,0,1,0,5,0,1,0,0,382,3,1,4
8123,0,0,0,0,0,0,1,0,1,0,0,1455,2,0,0
1243,0,0,0,0,0,0,2,0,0,0,0,2974,2,0,0
4864,0,0,0,0,1,0,1,0,0,0,0,1346,2,10,0
6625,0,0,1,0,0,0,0,0,0,0,0,371,2,0,0
7681,0,0,1,0,1,0,2,0,1,0,0,228,5,3,0
3242,1,0,0,0,1,0,1,0,0,1,1,0,4,0,1
803,0,0,0,0,1,0,1,0,1,0,0,1207,2,6,0
10467,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8766,0,0,0,0,0,0,1,0,1,0,0,334,1,0,0
492,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
199,0,0,0,0,1,0,2,0,0,0,0,905,2,0,2
7660,0,0,0,0,1,0,3,0,0,0,0,321,2,4,0
4740,0,1,0,0,1,0,7,0,1,0,0,362,1,1,1
7926,0,0,0,0,1,0,3,0,0,0,0,586,4,4,0
3701,0,0,0,0,0,0,0,0,1,0,0,241,2,0,0
6306,0,1,0,0,0,0,0,0,0,0,0,256,2,1,0
4490,0,0,0,0,0,0,1,0,0,0,0,173,2,0,0
6388,0,0,0,0,0,0,0,0,0,0,0,287,2,0,0
3418,0,0,0,0,1,0,6,0,0,0,0,694,2,8,0
10901,0,0,0,0,0,0,1,0,1,0,0,645,3,0,0
651,0,0,0,0,0,0,0,0,0,0,0,297,2,0,0
3921,0,0,0,0,1,0,3,0,1,0,0,313,5,0,0
9664,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
210,0,0,0,0,0,0,4,0,1,1,0,0,3,0,0
5527,0,1,0,0,0,0,0,0,0,0,0,1202,2,1,0
873,0,1,0,0,1,0,2,0,0,0,0,278,2,3,0
1377,0,0,1,0,0,0,0,0,1,0,0,373,2,3,0
6516,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0
6676,0,0,0,0,0,0,2,0,1,0,0,104,1,0,0
10604,0,0,0,0,0,0,1,0,1,0,0,207,1,0,0
8935,0,0,0,0,0,0,1,0,1,0,0,221,3,0,0
11089,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
3810,0,1,0,0,0,0,0,0,1,0,1,162,3,1,0
10887,1,0,0,0,1,0,2,0,1,0,0,25,5,0,2
4946,0,1,0,0,0,0,0,0,0,0,0,224,2,1,0
3861,0,0,0,0,1,0,7,0,0,1,0,662,3,6,0
2077,0,0,0,0,0,0,1,0,0,0,0,180,1,0,0
5750,0,0,0,0,0,0,0,0,0,1,0,-1,3,0,0
5454,1,1,0,0,1,0,5,0,1,1,0,0,2,1,0
4696,0,0,0,0,0,0,1,0,0,0,0,332,1,0,0
5381,0,0,0,0,0,0,0,0,0,0,0,108,2,0,0
2152,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0
1726,0,0,0,0,1,0,2,0,0,0,0,82,2,2,0
841,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
6389,0,0,0,0,0,0,3,0,0,0,0,149,3,0,0
8778,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0
9062,0,0,0,0,0,0,2,0,0,0,0,901,2,0,1
8507,0,1,0,0,1,0,3,0,1,0,0,580,5,2,0
4625,0,0,0,0,0,0,0,0,0,0,0,253,2,0,0
6423,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
4964,0,1,0,0,0,0,1,0,1,0,0,63,2,1,0
757,0,0,0,0,0,0,3,0,1,0,0,146,3,0,0
4288,0,1,0,0,1,0,3,0,1,0,0,176,3,2,0
4743,0,0,0,0,0,0,0,0,0,0,0,246,2,0,0
7095,0,0,0,0,1,0,1,0,0,0,0,118,3,3,0
5941,0,0,0,0,0,0,3,0,0,0,0,56,1,0,0
7738,1,0,0,0,1,0,3,0,1,0,0,77,1,0,0
497,0,0,0,0,0,0,1,0,1,0,0,122,2,0,0
5447,0,0,0,0,0,0,0,0,0,0,0,246,2,0,0
8456,0,1,0,0,1,0,4,0,1,0,0,401,2,1,0
4172,0,0,0,0,0,0,0,0,0,0,0,482,2,0,0
7131,0,0,0,0,0,0,1,0,1,0,0,241,1,0,0
1760,0,1,1,0,1,0,2,0,1,0,0,285,2,1,0
9642,1,0,0,0,0,0,1,0,1,0,0,4,4,0,0
1001,1,0,0,0,1,0,8,0,1,1,1,0,4,0,1
3975,0,0,0,0,0,0,0,0,1,0,1,316,2,0,0
7265,0,0,0,0,1,0,13,0,1,0,0,670,7,0,0
1985,0,1,1,0,1,0,2,0,1,0,0,96,5,1,0
2902,0,0,0,0,0,0,1,0,0,0,0,135,3,0,0
2634,0,1,0,0,1,0,3,0,1,0,0,0,2,1,1
7061,1,0,0,0,1,0,3,0,1,0,0,76,1,0,0
8528,0,0,0,0,0,0,2,0,0,0,0,108,3,0,0
4129,0,0,0,0,0,0,0,0,1,0,0,290,2,0,0
6340,0,0,0,0,0,0,2,0,1,0,0,834,3,0,0
4936,0,1,0,0,1,0,1,0,1,0,1,0,2,1,0
6650,0,1,0,0,0,0,2,0,0,0,0,356,2,3,0
8240,0,0,0,0,1,0,2,0,0,0,0,0,4,0,2
4575,0,0,0,0,1,0,2,0,1,0,0,250,2,0,0
6006,0,0,0,0,1,0,3,0,1,0,0,120,3,0,0
9432,0,0,0,0,0,0,0,0,0,0,0,442,2,0,0
7115,1,0,0,0,0,0,0,0,0,1,1,0,3,0,0
11156,0,0,0,0,0,0,0,0,0,0,0,587,2,0,0
9241,0,0,0,0,0,0,0,0,0,0,0,99,2,0,0
11082,0,0,0,0,1,0,2,0,0,0,0,115,2,3,0
2346,0,0,0,0,0,0,2,0,0,0,0,803,1,1,0
129,0,1,0,0,1,0,5,0,1,0,0,4,2,1,0
11290,0,0,1,0,1,0,1,0,1,0,0,228,5,3,0
4038,0,0,0,0,0,0,0,0,0,0,0,2188,2,0,0
1236,0,0,0,0,0,0,0,0,0,0,0,1886,2,0,0
3574,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0
3028,0,0,0,0,0,0,4,0,1,0,0,237,2,0,0
1674,0,0,1,0,1,0,0,0,1,0,0,231,4,7,0
7230,0,0,0,0,0,0,1,0,1,0,0,1275,5,0,0
1572,0,0,0,0,1,0,2,0,0,0,0,1699,3,0,1
10493,0,0,0,0,0,0,2,0,1,1,0,0,4,0,0
4036,0,1,0,0,0,0,1,0,0,0,0,723,1,1,0
6833,0,1,0,0,0,0,3,0,1,0,0,198,1,1,0
4022,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
11372,0,0,0,0,1,0,3,0,1,0,0,0,3,0,0
7627,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
333,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
7455,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0
4461,0,0,0,0,0,0,0,0,0,0,0,135,2,0,0
6221,0,0,0,0,1,0,2,0,0,0,0,198,2,0,0
11133,0,0,0,0,0,0,2,0,1,0,0,293,2,0,0
6644,0,1,0,0,1,0,5,0,1,1,0,60,3,2,0
4481,0,0,0,0,0,0,1,0,1,0,0,3290,3,0,3
4111,0,0,0,0,0,0,0,0,0,0,0,566,2,0,0
5757,0,1,1,0,1,0,5,0,1,0,0,381,2,3,4
1043,0,0,1,0,0,0,0,0,0,0,0,282,2,0,0
9598,0,1,0,0,1,0,1,0,0,0,0,374,1,4,0
5257,0,0,0,0,0,0,1,0,1,0,0,267,2,0,0
3681,0,0,0,0,0,0,0,0,0,0,0,167,2,0,0
5995,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0
9226,0,1,0,0,0,0,1,0,0,0,0,723,1,1,0
6521,0,0,0,1,1,0,3,0,1,0,0,255,5,0,0
5871,0,0,0,0,0,0,3,0,1,0,0,-1,3,0,0
9054,0,0,0,0,0,0,0,0,0,0,0,656,2,0,0
9723,0,0,0,0,0,0,1,0,1,0,0,123,2,0,0
2719,0,0,0,0,1,0,4,0,0,0,0,2009,2,8,0
2607,1,1,0,0,1,0,3,0,1,0,0,89,2,4,0
1870,0,0,0,0,0,0,0,0,1,0,0,408,2,3,0
10666,0,0,0,0,0,0,2,0,1,0,0,3197,3,0,0
2142,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
8986,1,1,0,0,1,0,4,0,1,0,0,236,4,1,0
10000,0,0,0,0,0,0,2,0,1,0,0,325,2,0,0
6259,0,0,0,0,0,0,0,0,0,0,0,254,2,1,0
6796,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
8807,0,0,1,0,0,0,1,0,0,0,0,299,2,0,0
10509,0,0,0,0,0,0,3,0,0,0,0,309,2,0,0
10807,0,0,0,0,1,0,2,0,1,0,0,594,2,4,2
10938,0,0,1,0,1,0,1,0,1,0,0,231,5,0,0
4699,0,0,0,0,0,0,0,0,1,0,0,242,2,0,0
3516,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10189,1,1,0,0,1,0,2,0,1,0,0,25,4,1,0
1860,0,0,0,0,0,0,1,0,0,0,0,1198,2,0,0
7812,0,0,0,0,0,0,2,0,1,0,0,347,3,0,0
8002,0,1,0,0,1,0,2,0,1,0,0,353,2,2,1
