,IP_Address,Prefix/Suffix_in_Domain,Tiny_URL,@_Symbol,URL_Length,Http/https_in_Domain,Depth_Of_URL,Redirection,Google_Index,WHOIS_Domain,DNS_Record,Registration_Length,Num_of_Dots,Num_of_Hyphens,Num_of_Underscore
6085,0,1,0,0,1,0,4,0,0,0,0,698,3,3,0
2183,0,0,0,0,1,0,3,0,1,1,0,0,3,0,0
10121,0,0,0,0,0,0,1,0,0,0,0,1263,2,0,0
1087,1,0,0,0,1,0,2,0,1,0,0,25,4,0,0
7898,0,0,0,0,0,0,2,0,0,0,0,2973,2,0,0
10235,0,1,0,0,0,0,2,0,1,1,0,0,3,1,0
8222,1,0,0,0,1,0,4,0,1,0,0,185,3,0,0
6133,0,0,0,0,1,0,2,0,1,0,0,901,2,0,3
4370,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
5315,0,0,1,0,1,0,5,0,1,0,0,184,5,11,0
3506,0,0,0,0,1,0,3,0,1,0,0,346,2,0,0
4380,0,0,0,0,1,0,3,0,1,0,0,35,3,4,0
1203,0,1,0,0,1,0,5,0,0,0,0,184,2,1,0
11009,0,0,0,0,1,0,2,0,0,0,0,516,3,0,0
9538,0,0,1,0,0,0,1,0,1,0,0,230,5,0,0
8075,0,0,0,0,1,0,2,0,1,0,0,676,2,0,0
5895,0,0,0,0,1,0,2,0,1,0,0,952,3,0,0
4652,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
7632,0,1,0,0,1,0,6,0,1,0,0,221,2,2,2
8377,0,0,0,0,1,0,2,0,1,0,0,252,1,4,0
2851,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2760,0,0,0,0,0,0,0,0,0,0,0,202,2,0,0
6273,0,0,0,0,1,0,1,0,0,0,0,293,3,0,0
793,1,0,0,0,1,0,4,0,1,0,0,178,4,0,1
4617,0,0,0,0,0,0,0,0,1,0,0,53,2,0,0
4566,0,0,0,0,0,0,3,0,0,0,0,197,3,0,0
166,1,0,0,0,0,0,1,0,1,0,0,2599,2,0,0
4793,0,0,0,0,0,0,1,0,0,0,0,113,1,0,0
5080,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0
2948,0,0,0,0,1,0,3,0,0,0,0,0,4,3,0
5737,0,0,0,0,0,0,3,0,1,0,0,277,2,0,0
7075,0,0,0,0,0,0,2,0,1,0,0,309,2,0,0
7094,0,0,1,0,1,0,1,0,1,0,0,228,5,2,0
11024,0,0,0,0,0,0,1,0,1,0,1,116,3,0,0
8785,0,0,0,0,1,0,4,0,1,0,0,108,2,0,0
10852,0,0,0,0,0,0,0,0,0,0,0,3449,2,0,0
5576,0,1,0,0,0,0,4,0,1,0,0,209,2,1,0
4109,0,0,0,0,1,0,3,0,1,0,0,287,5,0,0
3872,0,0,1,0,0,0,3,0,1,0,0,373,3,0,0
9162,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475,0,1,0,0,0,0,1,0,1,0,0,644,3,1,0
4535,0,0,0,0,0,0,1,0,0,0,0,210,2,0,0
6894,1,0,0,0,1,0,2,0,1,0,0,14,4,0,2
9877,0,0,0,0,1,0,5,0,1,0,0,207,5,0,1
137,0,0,0,0,0,0,0,0,1,0,0,359,1,0,0
6495,0,1,0,0,0,0,3,0,1,0,0,194,1,1,0
640,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0
5441,0,0,0,0,0,0,0,0,0,0,0,634,2,0,0
308,0,0,0,0,0,0,0,0,1,0,0,644,2,0,0
7536,0,1,0,0,1,0,3,0,0,0,0,654,3,5,0
4056,0,0,0,0,0,0,1,0,0,0,0,2506,2,0,0
10447,0,0,0,0,0,0,2,0,0,0,0,223,4,0,0
10068,0,0,0,0,0,0,2,0,1,0,0,312,2,0,0
8131,0,0,0,0,0,0,3,0,1,1,0,0,3,0,0
5951,0,0,0,0,0,0,0,0,0,0,0,108,2,0,0
10663,0,0,0,0,0,0,1,0,1,0,0,213,3,0,1
7068,0,0,0,0,0,0,0,0,0,0,0,203,1,0,0
2637,0,0,0,0,1,0,1,0,1,1,0,0,16,2,1
5697,0,0,0,0,1,0,2,0,0,0,0,356,2,0,1
556,0,0,0,0,0,0,3,0,1,0,0,97,1,0,0
9883,0,0,0,0,0,0,2,0,0,0,0,230,2,0,0
7318,0,0,0,0,1,0,3,0,1,0,0,591,2,0,1
4896,0,0,0,0,0,0,2,0,0,0,0,138,2,0,0
5066,0,0,0,0,1,0,3,0,0,0,0,587,4,2,0
4176,0,1,0,0,0,0,0,0,0,0,0,705,2,1,0
7135,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
4647,0,1,0,0,0,0,1,0,1,0,1,286,2,1,0
10642,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
6533,0,0,0,0,0,0,0,0,0,0,0,445,2,0,0
6240,1,1,0,0,1,0,9,0,1,0,0,198,2,1,3
6411,0,0,0,0,0,0,0,0,0,0,0,306,2,0,0
4965,0,0,0,0,0,0,0,0,0,0,0,587,2,0,0
5195,0,1,0,0,1,0,7,0,1,0,0,190,3,1,0
2823,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0
4797,1,0,0,0,1,0,1,0,0,0,0,333,4,2,2
3740,1,1,0,0,1,0,20,0,1,0,0,331,2,3,0
674,0,0,0,0,0,0,2,0,1,0,0,26,3,0,0
6164,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6622,0,1,0,0,0,0,0,0,0,0,0,268,2,1,0
9139,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
10805,0,0,0,0,0,0,1,0,1,0,0,348,4,0,0
10497,0,0,1,0,1,0,3,0,1,0,0,371,3,4,0
524,0,0,0,0,0,0,0,0,0,0,0,838,3,0,0
3727,0,1,0,0,0,0,5,0,1,1,0,0,2,1,0
5669,1,1,1,0,1,0,5,0,1,0,0,382,3,5,4
3678,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10302,0,1,0,0,1,0,4,0,0,0,0,724,3,1,0
5123,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
7534,0,0,0,0,0,0,2,0,0,0,0,293,2,0,0
2062,0,0,0,0,0,0,0,0,0,0,0,143,2,0,0
2317,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0
8896,0,1,0,0,1,0,6,0,1,1,0,0,1,1,0
4847,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0
4574,0,0,0,0,1,0,3,0,1,0,0,0,3,0,0
9428,0,0,0,0,0,0,4,0,1,0,0,18,1,0,0
3530,0,0,0,0,0,0,0,0,0,0,0,581,2,0,0
10750,0,0,0,0,0,0,0,0,0,0,0,586,2,0,0
10517,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
847,1,0,1,0,1,0,3,0,1,0,0,381,3,0,1
4470,0,1,0,0,1,0,6,0,1,0,0,57,2,3,0
10155,0,1,1,0,0,0,3,0,1,0,0,636,1,1,0
1558,0,0,0,0,0,0,2,0,0,0,0,901,2,0,1
6982,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
4607,0,0,0,0,0,0,0,0,1,0,0,277,4,0,0
2082,0,0,0,0,0,0,0,0,1,0,0,83,2,2,0
1949,0,0,0,0,0,0,1,0,1,0,0,290,3,0,0
1616,0,0,0,0,0,0,0,0,0,0,0,174,2,0,0
9550,0,0,0,0,0,0,2,0,1,0,0,238,2,0,2
7386,0,0,1,0,1,0,1,0,0,0,0,130,5,0,0
7675,0,1,0,0,1,0,4,0,1,0,0,309,3,1,0
6834,0,0,0,0,0,0,1,0,1,0,0,122,2,0,0
8188,0,0,0,0,0,0,3,0,0,0,0,299,3,1,0
11291,0,0,0,0,0,0,3,0,1,0,0,-1,2,0,0
1475,0,1,0,0,0,0,2,0,0,0,0,1613,2,1,0
310,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
1858,0,0,0,0,1,0,2,0,1,0,0,908,2,3,0
8796,0,0,0,0,0,0,0,0,0,0,0,280,2,0,0
9824,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
7433,0,0,0,0,0,0,3,0,0,0,0,1008,3,0,0
7202,0,0,0,0,0,0,1,0,1,0,0,644,3,0,0
601,0,1,0,0,1,0,2,0,1,0,0,353,3,2,1
2989,0,1,0,0,0,0,0,0,0,0,0,610,3,1,0
8944,0,0,0,0,0,0,2,0,0,0,0,62,3,0,0
2790,0,1,0,0,1,0,5,0,1,0,0,380,2,1,0
10878,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4955,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
10827,0,0,0,0,1,0,2,0,0,0,0,631,2,6,0
8367,0,0,0,0,0,0,0,0,0,0,0,251,2,0,0
10370,0,0,0,0,1,0,1,0,1,0,0,1049,4,1,0
3814,1,0,0,0,1,0,3,0,1,0,0,87,1,0,0
2592,0,0,0,0,1,0,4,0,1,0,0,96,2,0,0
6011,0,0,0,0,0,0,3,0,0,0,0,2901,3,0,0
1423,0,0,0,0,0,0,1,0,1,0,0,68,1,0,0
5206,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
5129,0,0,0,0,1,0,1,0,0,0,0,1421,2,5,0
946,0,0,0,0,0,0,0,0,1,0,0,84,2,1,0
1865,0,1,0,0,1,0,5,0,1,1,0,0,5,1,0
10816,0,0,0,0,0,0,0,0,0,0,0,87,2,0,0
11084,0,0,0,0,1,0,2,0,0,0,0,3311,3,5,0
3073,0,0,0,0,1,0,4,0,1,0,0,2974,2,0,1
8014,0,0,0,0,0,0,0,0,0,0,0,165,2,0,0
1598,0,1,0,0,0,0,2,0,0,0,0,159,2,1,0
3537,0,0,1,0,1,0,4,0,1,0,0,228,4,3,0
7007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10567,0,1,0,0,1,0,4,0,1,0,0,185,2,1,0
11099,0,0,0,0,1,0,2,0,0,0,0,49,3,3,0
6354,0,0,0,0,1,0,1,0,0,0,0,353,3,3,0
1878,1,1,0,0,1,0,2,0,1,0,0,25,4,1,0
8400,0,0,0,0,0,0,0,0,0,0,0,2660,4,0,1
1628,0,0,0,0,0,0,0,0,0,0,0,124,2,0,0
1101,0,0,0,0,0,0,2,0,1,0,0,2696,2,0,0
2241,0,0,0,0,1,0,6,0,1,0,0,0,4,0,0
4359,0,0,0,0,1,0,1,0,0,0,0,1011,2,8,0
6671,0,1,0,0,1,0,5,0,0,0,0,0,3,1,1
8463,0,1,0,0,0,0,0,0,0,0,0,1719,2,1,0
1276,0,1,0,0,1,0,4,0,1,0,0,1801,2,1,2
6938,0,0,0,0,1,0,3,0,1,0,0,0,5,0,0
5816,1,0,0,0,1,0,8,0,1,0,0,285,5,0,1
724,0,0,0,0,0,0,2,0,0,0,0,905,2,0,1
7238,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
224,0,0,0,0,1,0,2,0,0,0,0,278,2,1,0
6806,0,0,0,0,0,0,2,0,1,0,0,326,2,0,0
9391,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6773,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
8703,0,1,0,0,0,0,1,0,1,1,0,0,3,1,0
7859,1,0,0,0,1,0,2,0,1,0,0,214,3,0,0
8596,0,0,0,0,0,0,2,0,1,0,0,403,2,2,0
10408,0,0,0,0,0,0,1,0,0,0,0,453,2,0,0
11344,0,0,0,0,1,0,3,0,1,0,0,587,4,7,0
9905,0,0,0,0,0,0,0,0,0,0,0,185,2,0,0
8010,1,0,0,0,1,0,2,0,1,0,0,291,4,0,0
2143,0,0,0,0,0,0,1,0,0,0,0,2137,2,0,0
2822,0,0,0,0,1,0,5,0,1,0,0,546,3,0,1
1501,0,0,0,0,1,0,1,0,0,0,0,2510,2,0,0
2643,0,1,1,0,1,0,4,0,1,0,0,381,2,3,2
1856,1,0,0,0,1,0,1,0,1,0,0,769,3,0,0
149,0,1,0,0,1,0,2,0,0,1,0,0,3,2,0
8069,0,0,0,0,1,0,3,0,0,0,0,102,2,3,0
2036,0,1,0,0,0,0,1,0,0,0,0,2304,1,1,0
10821,1,0,0,0,1,0,2,0,1,0,0,1737,3,0,2
11205,0,0,0,0,0,0,1,0,1,0,0,8,2,0,0
11352,0,0,0,0,0,0,1,0,0,0,0,179,1,0,0
3509,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
5801,0,0,0,0,0,0,0,0,0,0,0,1267,2,0,0
1497,0,0,0,0,0,0,2,0,0,0,0,902,2,0,1
2737,0,0,0,0,0,0,4,0,1,1,0,0,1,0,0
1576,0,0,0,0,0,0,0,0,0,0,0,450,2,0,0
10940,0,0,0,0,0,0,2,0,1,0,0,248,1,0,0
11378,0,1,0,0,0,0,3,0,0,0,0,44,2,1,0
7706,0,1,0,0,1,0,7,0,0,0,0,691,4,1,1
2736,0,0,0,0,1,0,3,0,0,0,0,319,3,0,2
8049,1,0,0,0,1,0,2,0,1,0,0,25,4,0,0
1079,0,0,0,0,0,0,0,0,0,0,0,189,2,0,0
6219,0,0,0,0,0,0,1,0,1,0,0,136,3,0,0
6975,0,0,0,0,1,0,3,0,0,0,0,554,2,4,0
7413,0,0,0,0,1,0,3,0,0,0,0,730,3,1,0
9184,0,1,0,0,0,0,0,0,1,0,0,298,4,1,0
2649,0,0,0,0,0,0,3,0,0,0,0,151,3,0,0
5275,0,0,0,0,1,0,4,0,0,0,0,253,2,0,0
3745,1,1,1,0,1,0,2,0,1,0,0,228,5,1,0
6372,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
6709,1,0,0,0,0,0,0,0,1,0,0,420,3,2,0
8423,0,0,0,0,1,0,2,0,1,0,0,2381,6,0,0
7967,0,1,0,0,0,0,0,0,0,0,0,1048,2,1,2
4744,0,0,0,0,0,0,2,0,0,0,0,208,2,0,0
3547,1,1,0,1,1,0,4,0,1,1,1,0,5,1,0
2283,1,1,0,0,1,0,8,0,1,0,0,144,2,1,0
2664,1,0,0,0,1,0,3,0,1,0,0,76,1,0,0
9828,0,0,0,0,1,0,4,0,0,0,0,344,2,6,0
8392,0,0,0,0,0,0,1,0,0,0,0,2505,2,0,0
7107,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
10864,0,0,0,0,1,0,4,0,0,0,0,588,2,7,0
6960,1,0,0,0,1,0,2,0,1,0,0,45,1,12,0
8738,0,1,0,0,0,0,1,0,0,0,0,257,2,1,0
3913,0,0,0,0,0,0,2,0,0,0,0,448,2,0,0
5824,0,0,0,0,0,0,1,0,1,1,0,205,1,0,0
10786,0,0,1,0,0,0,0,0,1,0,0,230,2,0,0
2519,0,0,0,0,0,0,0,0,0,0,0,205,2,0,0
7765,0,0,0,0,1,0,5,0,1,0,0,22,2,0,0
10993,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
2268,0,0,0,0,1,0,3,0,0,0,0,413,2,2,0
9657,0,1,0,0,0,0,2,0,0,0,0,3266,2,1,0
4643,1,0,0,0,1,0,1,0,1,0,0,7,1,0,0
8436,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0
4597,1,0,0,0,1,0,7,0,1,1,0,0,6,0,4
878,0,0,0,0,1,0,3,0,1,0,0,340,6,0,0
6146,0,0,0,0,0,0,1,0,0,0,0,2942,2,0,0
1392,1,0,0,0,1,0,4,0,1,0,0,0,3,0,0
5791,0,0,0,0,0,0,0,0,0,0,0,1645,2,0,0
4191,0,0,0,0,0,0,2,0,1,0,0,2010,2,0,0
6561,0,1,0,0,0,0,0,0,1,0,0,311,2,1,0
8736,0,0,0,0,0,0,1,0,1,0,0,1444,1,0,0
3688,0,0,0,0,0,0,0,0,0,0,0,255,2,0,0
6577,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0
1556,1,0,0,0,1,0,2,0,1,0,0,881,3,16,1
1986,0,0,0,0,1,0,1,0,1,0,0,132,2,0,0
8301,1,0,0,0,0,0,2,0,1,1,1,0,3,0,1
1184,0,0,0,0,1,0,3,0,1,0,0,157,2,0,0
11297,0,0,0,0,0,0,1,0,1,0,0,2430,2,0,0
8917,0,0,0,0,0,0,0,0,0,0,0,158,2,0,0
10879,0,1,0,0,0,0,1,0,0,0,0,1085,3,1,0
6919,0,0,0,0,1,0,2,0,1,0,0,952,3,0,0
2673,0,0,0,0,1,1,3,0,1,0,0,375,8,1,0
5058,1,0,0,0,1,0,3,0,1,0,0,231,3,11,0
445,0,0,0,0,0,0,0,0,0,0,0,626,2,0,0
5307,0,0,0,0,0,0,1,0,0,0,0,265,3,0,1
8452,0,0,0,0,0,0,1,0,0,0,0,1823,2,0,0
1752,0,1,0,0,1,0,3,0,1,0,0,39,1,1,0
2837,0,0,0,0,1,0,1,0,0,0,0,0,3,3,0
4375,0,0,0,0,0,0,2,0,0,0,0,208,2,0,0
9480,0,0,0,0,0,0,1,0,0,0,0,152,2,0,0
8928,0,0,0,0,0,0,1,0,1,0,0,230,2,0,0
1562,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
6514,1,0,0,0,1,0,1,0,1,0,1,251,2,1,4
9743,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
9074,0,0,0,0,0,0,1,0,0,0,0,449,2,1,0
202,0,0,0,0,0,0,1,0,0,0,0,44,3,2,0
9908,0,0,0,0,0,0,2,0,0,0,0,902,2,1,1
1813,0,1,0,0,0,0,2,0,1,0,0,363,1,1,0
237,0,0,0,0,0,0,1,0,1,0,0,387,3,0,0
9844,0,0,0,0,0,0,1,0,1,0,0,52,2,0,0
9218,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
8263,0,0,1,0,0,0,1,0,1,0,0,231,5,0,0
8475,1,0,0,0,1,0,3,0,0,0,0,136,2,9,0
8300,1,0,1,0,1,0,2,0,1,0,0,228,5,2,0
390,0,1,0,0,0,0,3,0,1,0,0,122,1,1,0
6067,0,0,0,0,1,0,1,0,1,0,0,1538,3,3,0
8107,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
6467,0,0,0,0,0,0,0,0,0,0,0,1884,2,0,0
3232,0,0,0,0,0,0,2,0,0,0,0,239,2,2,0
8957,0,0,1,0,0,0,0,0,0,0,0,409,2,0,0
3992,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9522,0,0,1,0,1,0,1,0,1,0,0,231,5,0,0
8251,0,0,1,0,0,0,1,0,1,0,0,218,4,0,0
11128,0,0,0,0,0,0,1,0,0,0,0,322,2,0,1
11401,0,0,0,0,1,0,1,0,1,1,0,172,4,0,0
3031,0,0,0,0,1,0,4,0,1,0,0,215,4,0,0
3620,0,0,0,0,1,0,1,0,0,0,0,16,2,6,0
10494,0,0,0,0,1,0,3,0,1,0,0,34,1,0,0
835,0,1,0,0,1,0,3,0,0,0,0,150,2,2,0
8244,0,0,0,0,0,0,2,0,0,0,0,325,3,0,0
9539,0,0,0,0,1,1,0,0,1,0,0,371,10,0,1
3617,0,0,0,0,0,0,0,0,0,0,0,326,2,0,0
10566,0,0,0,0,0,0,0,0,0,0,0,122,2,0,0
9153,0,0,0,0,0,0,2,0,1,0,0,292,2,0,0
6723,0,0,0,0,0,0,0,0,0,0,0,65,2,0,0
265,0,1,0,0,0,0,3,0,1,0,0,525,3,1,0
6464,0,0,0,0,0,0,1,0,1,0,0,2696,3,0,0
984,1,0,0,0,1,0,2,0,1,0,0,290,4,0,0
11168,0,0,0,0,0,0,0,0,0,0,0,283,2,0,0
1442,1,0,0,1,1,0,1,0,1,0,0,326,4,1,0
6448,0,1,0,0,0,0,0,0,1,0,0,248,2,1,0
6797,1,1,0,0,1,0,2,0,1,0,0,25,4,1,2
5671,0,0,0,0,0,0,1,0,1,0,0,122,2,0,0
1561,0,0,0,0,0,0,1,0,1,0,0,251,2,0,1
4538,0,1,0,0,1,0,3,0,0,0,0,96,3,5,0
5881,0,0,0,0,1,0,6,0,1,0,0,92,5,2,0
1231,0,0,0,0,1,0,2,0,0,0,0,507,2,0,5
1632,0,0,0,0,1,0,2,0,0,0,0,282,4,0,3
10784,1,0,0,0,1,0,2,0,1,0,0,0,4,2,0
4067,0,1,0,0,0,0,3,0,1,0,0,255,3,1,0
2357,1,0,1,0,1,0,1,0,0,0,0,217,2,0,0
8231,0,0,1,0,0,0,0,0,1,0,1,116,3,2,0
3301,0,1,0,0,0,0,2,0,0,0,0,0,3,1,0
11216,0,0,1,0,1,0,1,0,0,0,0,105,3,1,0
11140,0,0,0,0,0,0,0,0,0,1,0,371,2,0,0
9614,0,0,0,0,1,0,5,0,1,0,0,2773,4,0,1
5514,0,0,0,0,0,0,0,0,0,0,0,591,2,0,0
6550,0,0,0,0,0,0,1,0,1,0,0,645,3,0,0
1762,0,0,0,0,1,0,5,0,1,0,0,2974,2,3,3
8770,0,0,0,0,1,0,5,0,1,0,0,2976,2,0,1
9370,0,0,1,0,0,0,3,0,0,0,0,60,2,1,0
9559,1,0,0,0,1,0,3,0,1,0,0,314,3,2,0
3040,0,0,0,0,0,0,0,0,0,0,0,186,2,0,0
11248,1,1,0,0,1,0,2,0,1,0,0,25,5,1,2
2413,0,1,0,0,1,0,5,0,1,0,0,2285,2,1,1
3564,0,0,0,0,0,0,0,0,0,0,0,1053,2,0,0
4635,0,0,0,0,0,0,3,0,1,0,0,147,3,0,0
2833,1,0,0,0,1,0,3,0,1,0,0,87,1,0,0
4957,1,1,0,0,0,0,0,0,1,0,0,1767,3,1,0
9761,1,0,0,0,1,0,3,0,1,0,0,170,6,0,0
6412,1,0,0,0,1,0,7,0,1,0,0,284,2,0,1
4636,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
8302,0,1,0,0,1,0,5,0,1,0,0,582,3,1,0
988,0,1,0,0,1,0,2,0,1,0,1,242,3,1,0
9103,1,1,0,0,1,0,2,0,1,0,0,24,4,1,2
1142,0,0,0,0,0,0,2,0,0,0,0,2642,2,0,0
2163,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0
5635,0,0,1,0,0,0,0,0,0,0,0,370,2,0,0
9564,0,0,0,0,1,0,2,0,0,0,0,1653,3,0,0
1636,1,0,0,0,1,0,2,0,1,0,0,25,5,0,2
5775,0,0,0,0,1,0,1,0,1,0,0,200,2,2,0
9409,0,0,0,0,0,0,0,0,1,0,0,53,2,0,0
894,0,0,0,0,0,0,0,0,0,0,0,672,2,0,0
4598,0,0,0,0,1,0,1,0,0,0,0,59,3,0,1
4888,0,0,0,0,0,0,3,0,1,0,0,63,3,0,0
4206,1,1,0,0,1,0,3,0,1,0,0,100,2,4,0
2569,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
8312,0,0,0,0,1,0,4,0,0,0,0,300,1,6,0
6345,0,0,0,0,0,0,0,0,0,0,0,88,3,0,0
9791,0,0,1,0,1,0,2,0,1,0,0,355,2,0,1
3774,0,0,0,0,0,0,2,0,0,0,0,195,2,0,1
933,0,0,0,0,0,0,2,0,1,0,0,3562,2,0,0
4002,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2122,0,1,0,0,1,0,2,0,0,0,0,443,3,1,2
5026,0,0,0,0,0,0,0,0,0,0,0,928,2,0,0
5915,0,0,0,0,0,0,2,0,0,0,0,705,2,0,0
4895,0,0,0,0,0,0,3,0,0,0,0,169,3,0,0
11360,0,0,0,0,0,0,1,0,1,0,0,167,2,0,0
8504,0,0,0,0,0,0,2,0,0,0,0,684,2,0,0
799,0,0,0,0,1,0,4,0,0,0,0,115,3,4,0
5353,0,0,0,0,0,0,1,0,1,0,0,357,1,0,0
3690,0,1,0,0,1,0,8,0,1,1,0,661,3,6,0
7351,0,1,1,0,0,0,0,0,1,0,1,116,3,1,0
4494,0,0,0,0,0,0,1,0,0,0,0,205,2,0,0
5372,0,0,0,0,1,0,2,0,1,0,0,1414,2,4,0
5069,1,1,0,0,1,0,7,0,1,0,0,146,2,1,0
8061,0,0,0,0,0,0,3,0,0,0,0,1651,2,1,0
366,0,1,0,0,0,0,2,0,0,1,0,0,2,1,0
5406,0,0,0,0,0,0,0,0,1,0,0,106,2,0,0
53,0,1,0,1,1,0,3,0,1,0,0,274,3,1,0
8111,0,0,0,0,0,0,0,0,0,0,0,102,2,0,0
5819,1,0,0,0,0,0,3,0,0,0,0,60,2,2,0
4007,0,0,0,0,1,0,4,0,1,0,0,586,2,6,0
5280,0,0,0,0,0,0,3,0,1,0,0,366,3,0,1
6580,0,0,0,0,1,0,3,0,0,0,0,280,2,6,0
5457,1,0,0,0,0,0,3,0,1,1,1,0,4,0,0
9046,0,0,0,0,0,0,0,0,0,0,0,1325,2,0,0
6994,0,0,0,0,1,0,3,0,0,0,0,270,3,3,0
2893,0,0,0,0,0,0,0,0,0,0,0,275,3,0,0
9300,0,0,0,0,1,0,2,0,0,0,0,514,3,1,0
4663,0,0,0,0,1,0,5,0,1,0,0,369,3,0,1
2999,0,0,0,0,0,0,0,0,0,0,0,83,2,0,0
6744,0,0,0,0,0,0,0,0,0,0,0,713,2,0,0
5643,0,0,0,0,1,0,4,0,0,0,0,200,3,2,0
5526,0,0,1,1,1,0,1,0,1,0,0,217,5,0,0
6526,0,0,0,0,1,0,3,0,0,0,0,0,5,0,0
7093,0,0,0,0,1,0,4,0,1,0,0,183,3,0,0
5561,0,0,0,0,1,0,3,1,1,0,0,0,4,0,0
2779,0,0,0,0,0,0,0,0,0,0,0,520,2,0,0
10432,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3828,0,0,0,0,0,0,0,0,0,0,0,258,2,0,0
1891,1,0,0,0,1,0,2,0,1,0,0,25,4,0,2
4565,0,1,0,0,1,0,1,0,1,0,0,0,2,1,2
10983,0,0,0,0,0,0,2,0,0,0,0,141,2,0,0
6966,0,1,0,0,0,0,2,0,1,0,0,2273,3,1,0
7754,0,0,0,0,0,0,0,0,1,0,0,364,2,0,0
8165,0,0,0,0,1,0,4,0,1,0,0,1831,2,1,0
7797,0,0,0,0,0,0,2,0,1,0,0,113,1,0,0
8249,0,1,0,0,0,0,2,0,1,0,0,251,1,2,0
6213,0,0,0,0,1,0,1,0,1,0,0,104,1,0,0
9475,0,0,0,0,1,0,2,0,0,0,0,346,2,10,0
7398,0,0,0,0,0,0,1,0,0,0,0,180,1,0,0
252,0,1,0,0,1,0,2,0,1,0,0,952,3,1,0
410,0,1,0,0,1,0,5,0,1,0,0,2975,2,1,2
8617,0,0,1,0,0,0,1,0,0,0,0,87,1,2,0
2169,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
2133,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7602,0,1,0,0,0,0,0,0,0,0,0,388,2,1,0
1398,1,1,0,0,1,0,2,0,1,0,0,24,4,1,2
2403,0,0,0,0,0,0,2,0,0,0,0,902,2,0,1
7319,0,0,0,0,0,0,0,0,0,0,0,570,2,0,0
4640,0,1,0,0,0,0,3,0,0,0,0,344,2,1,0
8372,0,0,1,0,0,0,0,0,1,0,0,374,2,0,0
7806,0,0,0,0,0,0,2,0,1,0,0,175,2,0,0
4132,0,0,0,0,0,0,1,0,0,0,0,2509,2,0,0
1529,0,1,0,0,0,0,2,0,1,0,0,184,1,1,0
8106,0,0,0,0,1,0,2,0,0,0,0,259,2,0,0
3856,1,0,0,0,1,0,3,0,0,0,0,192,1,3,0
9837,0,1,0,0,0,0,0,0,1,0,0,328,3,1,0
1115,0,0,0,0,0,0,1,0,0,0,0,1417,2,3,0
1492,1,1,0,0,1,0,2,0,1,0,0,25,4,1,0
6699,0,0,0,0,0,0,2,0,1,0,0,357,3,0,0
1582,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
577,0,0,0,0,1,0,3,0,0,0,0,585,4,3,0
7592,0,1,0,0,0,0,4,0,0,0,0,0,3,1,0
6216,0,0,1,0,0,0,0,0,1,0,0,291,1,0,0
4429,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
7674,0,1,0,0,1,0,2,0,0,0,0,0,3,1,1
